Group,Day 1,Day 2,Day 3,Day 4
ASV005528,0.0,0.0,0.0,0.0
ASV005529,0.0,0.0,0.0,0.0
ASV005530,0.0,0.0,0.0,0.0
ASV005531,0.0,0.0,0.0,0.0
ASV005532,0.0,0.0,0.0,0.0
ASV005533,0.0,0.0,0.0,0.0
ASV005534,0.0,0.0,0.0,0.0
ASV005535,0.0,0.0,0.0,0.0
ASV005536,0.0,0.0,0.0,0.0
ASV005537,0.0,0.0,0.0,0.0
ASV005538,0.0,0.0,0.0,0.0
ASV005539,0.0,0.0,0.0,0.0
ASV005540,0.0,0.0,0.0,0.0
ASV005541,0.0,0.0,0.0,0.0
ASV005542,0.0,0.0,0.0,0.0
ASV005543,0.0,0.0,0.0,0.0
ASV005544,0.0,0.0,0.0,0.0
ASV005545,0.0,0.0,0.0,0.0
ASV005546,0.0,0.0,0.0,0.0
ASV005547,0.0,0.0,0.0,0.0
ASV005548,0.0,0.0,0.0,0.0
ASV005549,0.0,0.0,0.0,0.0
ASV005550,0.0,0.0,0.0,0.0
ASV005551,0.0,0.0,0.0,0.0
ASV005552,0.0,0.0,0.0,0.0
ASV005553,0.0,0.0,0.0,0.0
ASV005554,0.0,0.0,0.0,0.0
ASV005555,0.0,0.0,0.0,0.0
ASV005556,0.0,0.0,0.0,0.0
ASV005557,0.0,0.0,0.0,0.0
ASV005558,0.0,0.0,0.0,0.0
ASV005559,0.0,0.0,0.0,0.0
ASV005560,0.0,0.0,0.0,0.0
ASV005561,0.0,0.0,0.0,0.0
ASV005562,0.0,0.0,0.0,0.0
ASV005563,0.0,0.0,0.0,0.0
ASV005564,0.0,0.0,0.0,0.0
ASV005565,0.0,0.0,0.0,0.0
ASV005566,0.0,0.0,0.0,0.0
ASV005567,0.0,0.0,0.0,0.0
ASV005568,0.0,0.0,0.0,0.0
ASV005569,0.0,0.0,0.0,0.0
ASV005570,0.0,0.0,0.0,0.0
ASV005571,0.0,0.0,0.0,0.0
ASV005572,0.0,0.0,0.0,0.0
ASV005573,0.0,0.0,0.0,0.0
ASV005574,0.0,0.0,0.0,0.0
ASV005575,0.0,0.0,0.0,0.0
ASV005576,0.0,0.0,0.0,0.0
ASV005577,0.0,0.0,0.0,0.0
ASV005578,0.0,0.0,0.0,0.0
ASV005579,0.0,0.0,0.0,0.0
ASV005580,0.0,0.0,0.0,0.0
ASV005581,0.0,0.0,0.0,0.0
ASV005582,0.0,0.0,0.0,0.0
ASV005583,0.0,0.0,0.0,0.0
ASV005584,0.0,0.0,0.0,0.0
ASV005585,0.0,0.0,0.0,0.0
ASV005586,0.0,0.0,0.0,0.0
ASV005587,0.0,0.0,0.0,0.0
ASV005588,0.0,0.0,0.0,0.0
ASV005589,0.0,0.0,0.0,0.0
ASV005590,0.0,0.0,0.0,0.0
ASV005591,0.0,0.0,0.0,0.0
ASV005592,0.0,0.0,0.0,0.0
ASV005593,0.0,0.0,0.0,0.0
ASV005594,0.0,0.0,0.0,0.0
ASV005595,0.0,0.0,0.0,0.0
ASV005596,0.0,0.0,0.0,0.0
ASV005597,0.0,0.0,0.0,0.0
ASV005598,0.0,0.0,0.0,0.0
ASV005599,0.0,0.0,0.0,0.0
ASV005600,0.0,0.0,0.0,0.0
ASV005601,0.0,0.0,0.0,0.0
ASV005602,0.0,0.0,0.0,0.0
ASV005603,0.0,0.0,0.0,0.0
ASV005604,0.0,0.0,0.0,0.0
ASV005605,0.0,0.0,0.0,0.0
ASV005606,0.0,0.0,0.0,0.0
ASV005607,0.0,0.0,0.0,0.0
ASV005608,0.0,0.0,0.0,0.0
ASV005609,0.0,0.0,0.0,0.0
ASV005610,0.0,0.0,0.0,0.0
ASV005611,0.0,0.0,0.0,0.0
ASV005612,0.0,0.0,0.0,0.0
ASV005613,0.0,0.0,0.0,0.0
ASV005614,0.0,0.0,0.0,0.0
ASV005615,0.0,0.0,0.0,0.0
ASV005616,0.0,0.0,0.0,0.0
ASV005617,0.0,0.0,0.0,0.0
ASV005618,0.0,0.0,0.0,0.0
ASV005619,0.0,0.0,0.0,0.0
ASV005620,0.0,0.0,0.0,0.0
ASV005621,0.0,0.0,0.0,0.0
ASV005622,0.0,0.0,0.0,0.0
ASV005623,0.0,0.0,0.0,0.0
ASV005624,0.0,0.0,0.0,0.0
ASV005625,0.0,0.0,0.0,0.0
ASV005626,0.0,0.0,0.0,0.0
ASV005627,0.0,0.0,0.0,0.0
ASV005628,0.0,0.0,0.0,0.0
ASV005629,0.0,0.0,0.0,0.0
ASV005630,0.0,0.0,0.0,0.0
ASV005631,0.0,0.0,0.0,0.0
ASV005632,0.0,0.0,0.0,0.0
ASV005633,0.0,0.0,0.0,0.0
ASV005634,0.0,0.0,0.0,0.0
ASV005635,0.0,0.0,0.0,0.0
ASV005636,0.0,0.0,0.0,0.0
ASV005637,0.0,0.0,0.0,0.0
ASV005638,0.0,0.0,0.0,0.0
ASV005639,0.0,0.0,0.0,0.0
ASV005640,0.0,0.0,0.0,0.0
ASV005641,0.0,0.0,0.0,0.0
ASV005642,0.0,0.0,0.0,0.0
ASV005643,0.0,0.0,0.0,0.0
ASV005644,0.0,0.0,0.0,0.0
ASV005645,0.0,0.0,0.0,0.0
ASV005646,0.0,0.0,0.0,0.0
ASV005647,0.0,0.0,0.0,0.0
ASV005648,0.0,0.0,0.0,0.0
ASV005649,0.0,0.0,0.0,0.0
ASV005650,0.0,0.0,0.0,0.0
ASV005651,0.0,0.0,0.0,0.0
ASV005652,0.0,0.0,0.0,0.0
ASV005653,0.0,0.0,0.0,0.0
ASV005654,0.0,0.0,0.0,0.0
ASV005655,0.0,0.0,0.0,0.0
ASV005656,0.0,0.0,0.0,0.0
ASV005657,0.0,0.0,0.0,0.0
ASV005658,0.0,0.0,0.0,0.0
ASV005659,0.0,0.0,0.0,0.0
ASV005660,0.0,0.0,0.0,0.0
ASV005661,0.0,0.0,0.0,0.0
ASV005662,0.0,0.0,0.0,0.0
ASV005663,0.0,0.0,0.0,0.0
ASV005664,0.0,0.0,0.0,0.0
ASV005665,0.0,0.0,0.0,0.0
ASV005666,0.0,0.0,0.0,0.0
ASV005667,0.0,0.0,0.0,0.0
ASV005668,0.0,0.0,0.0,0.0
ASV005669,0.0,0.0,0.0,0.0
ASV005670,0.0,0.0,0.0,0.0
ASV005671,0.0,0.0,0.0,0.0
ASV005672,0.0,0.0,0.0,0.0
ASV005673,0.0,0.0,0.0,0.0
ASV005674,0.0,0.0,0.0,0.0
ASV005675,0.0,0.0,0.0,0.0
ASV005676,0.0,0.0,0.0,0.0
ASV005677,0.0,0.0,0.0,0.0
ASV005678,0.0,0.0,0.0,0.0
ASV005679,0.0,0.0,0.0,0.0
ASV005680,0.0,0.0,0.0,0.0
ASV005681,0.0,0.0,0.0,0.0
ASV005682,0.0,0.0,0.0,0.0
ASV005683,0.0,0.0,0.0,0.0
ASV005684,0.0,0.0,0.0,0.0
ASV005685,0.0,0.0,0.0,0.0
ASV005686,0.0,0.0,0.0,0.0
ASV005687,0.0,0.0,0.0,0.0
ASV005688,0.0,0.0,0.0,0.0
ASV005689,0.0,0.0,0.0,0.0
ASV005690,0.0,0.0,0.0,0.0
ASV005691,0.0,0.0,0.0,0.0
ASV005692,0.0,0.0,0.0,0.0
ASV005693,0.0,0.0,0.0,0.0
ASV005694,0.0,0.0,0.0,0.0
ASV005695,0.0,0.0,0.0,0.0
ASV005696,0.0,0.0,0.0,0.0
ASV005697,0.0,0.0,0.0,0.0
ASV005698,0.0,0.0,0.0,0.0
ASV005699,0.0,0.0,0.0,0.0
ASV005700,0.0,0.0,0.0,0.0
ASV005701,0.0,0.0,0.0,0.0
ASV005702,0.0,0.0,0.0,0.0
ASV005703,0.0,0.0,0.0,0.0
ASV005704,0.0,0.0,0.0,0.0
ASV005705,0.0,0.0,0.0,0.0
ASV005706,0.0,0.0,0.0,0.0
ASV005707,0.0,0.0,0.0,0.0
ASV005708,0.0,0.0,0.0,0.0
ASV005709,0.0,0.0,0.0,0.0
ASV005710,0.0,0.0,0.0,0.0
ASV005711,0.0,0.0,0.0,0.0
ASV005712,0.0,0.0,0.0,0.0
ASV005713,0.0,0.0,0.0,0.0
ASV005714,0.0,0.0,0.0,0.0
ASV005715,0.0,0.0,0.0,0.0
ASV005716,0.0,0.0,0.0,0.0
ASV005717,0.0,0.0,0.0,0.0
ASV005718,0.0,0.0,0.0,0.0
ASV005719,0.0,0.0,0.0,0.0
ASV005720,0.0,0.0,0.0,0.0
ASV005721,0.0,0.0,0.0,0.0
ASV005722,0.0,0.0,0.0,0.0
ASV005723,0.0,0.0,0.0,0.0
ASV005724,0.0,0.0,0.0,0.0
ASV005725,0.0,0.0,0.0,0.0
ASV005726,0.0,0.0,0.0,0.0
ASV005727,0.0,0.0,0.0,0.0
ASV005728,0.0,0.0,0.0,0.0
ASV005729,0.0,0.0,0.0,0.0
ASV005730,0.0,0.0,0.0,0.0
ASV005731,0.0,0.0,0.0,0.0
ASV005732,0.0,0.0,0.0,0.0
ASV005733,0.0,0.0,0.0,0.0
ASV005734,0.0,0.0,0.0,0.0
ASV005735,0.0,0.0,0.0,0.0
ASV005736,0.0,0.0,0.0,0.0
ASV005737,0.0,0.0,0.0,0.0
ASV005738,0.0,0.0,0.0,0.0
ASV005739,0.0,0.0,0.0,0.0
ASV005740,0.0,0.0,0.0,0.0
ASV005741,0.0,0.0,0.0,0.0
ASV005742,0.0,0.0,0.0,0.0
ASV005743,0.0,0.0,0.0,0.0
ASV005744,0.0,0.0,0.0,0.0
ASV005745,0.0,0.0,0.0,0.0
ASV005746,0.0,0.0,0.0,0.0
ASV005747,0.0,0.0,0.0,0.0
ASV005748,0.0,0.0,0.0,0.0
ASV005749,0.0,0.0,0.0,0.0
ASV005750,0.0,0.0,0.0,0.0
ASV005751,0.0,0.0,0.0,0.0
ASV005752,0.0,0.0,0.0,0.0
ASV005753,0.0,0.0,0.0,0.0
ASV005754,0.0,0.0,0.0,0.0
ASV005755,0.0,0.0,0.0,0.0
ASV005756,0.0,0.0,0.0,0.0
ASV005757,0.0,0.0,0.0,0.0
ASV005758,0.0,0.0,0.0,0.0
ASV005759,0.0,0.0,0.0,0.0
ASV005760,0.0,0.0,0.0,0.0
ASV005761,0.0,0.0,0.0,0.0
ASV005762,0.0,0.0,0.0,0.0
ASV005763,0.0,0.0,0.0,0.0
ASV005764,0.0,0.0,0.0,0.0
ASV005765,0.0,0.0,0.0,0.0
ASV005766,0.0,0.0,0.0,0.0
ASV005767,0.0,0.0,0.0,0.0
ASV005768,0.0,0.0,0.0,0.0
ASV005769,0.0,0.0,0.0,0.0
ASV005770,0.0,0.0,0.0,0.0
ASV005771,0.0,0.0,0.0,0.0
ASV005772,0.0,0.0,0.0,0.0
ASV005773,0.0,0.0,0.0,0.0
ASV005774,0.0,0.0,0.0,0.0
ASV005775,0.0,0.0,0.0,0.0
ASV005776,0.0,0.0,0.0,0.0
ASV005777,0.0,0.0,0.0,0.0
ASV005778,0.0,0.0,0.0,0.0
ASV005779,0.0,0.0,0.0,0.0
ASV005780,0.0,0.0,0.0,0.0
ASV005781,0.0,0.0,0.0,0.0
ASV005782,0.0,0.0,0.0,0.0
ASV005783,0.0,0.0,0.0,0.0
ASV005784,0.0,0.0,0.0,0.0
ASV005785,0.0,0.0,0.0,0.0
ASV005786,0.0,0.0,0.0,0.0
ASV005787,0.0,0.0,0.0,0.0
ASV005788,0.0,0.0,0.0,0.0
ASV005789,0.0,0.0,0.0,0.0
ASV005790,0.0,0.0,0.0,0.0
ASV005791,0.0,0.0,0.0,0.0
ASV005792,0.0,0.0,0.0,0.0
ASV005793,0.0,0.0,0.0,0.0
ASV005794,0.0,0.0,0.0,0.0
ASV005795,0.0,0.0,0.0,0.0
ASV005796,0.0,0.0,0.0,0.0
ASV005797,0.0,0.0,0.0,0.0
ASV005798,0.0,0.0,0.0,0.0
ASV005799,0.0,0.0,0.0,0.0
ASV005800,0.0,0.0,0.0,0.0
ASV005801,0.0,0.0,0.0,0.0
ASV005802,0.0,0.0,0.0,0.0
ASV005803,0.0,0.0,0.0,0.0
ASV005804,0.0,0.0,0.0,0.0
ASV005805,0.0,0.0,0.0,0.0
ASV005806,0.0,0.0,0.0,0.0
ASV005807,0.0,0.0,0.0,0.0
ASV005808,0.0,0.0,0.0,0.0
ASV005809,0.0,0.0,0.0,0.0
ASV005810,0.0,0.0,0.0,0.0
ASV005811,0.0,0.0,0.0,0.0
ASV005812,0.0,0.0,0.0,0.0
ASV005813,0.0,0.0,0.0,0.0
ASV005814,0.0,0.0,0.0,0.0
ASV005815,0.0,0.0,0.0,0.0
ASV005816,0.0,0.0,0.0,0.0
ASV005817,0.0,0.0,0.0,0.0
ASV005818,0.0,0.0,0.0,0.0
ASV005819,0.0,0.0,0.0,0.0
ASV005820,0.0,0.0,0.0,0.0
ASV005821,0.0,0.0,0.0,0.0
ASV005822,0.0,0.0,0.0,0.0
ASV005823,0.0,0.0,0.0,0.0
ASV005824,0.0,0.0,0.0,0.0
ASV005825,0.0,0.0,0.0,0.0
ASV005826,0.0,0.0,0.0,0.0
ASV005827,0.0,0.0,0.0,0.0
ASV005828,0.0,0.0,0.0,0.0
ASV005829,0.0,0.0,0.0,0.0
ASV005830,0.0,0.0,0.0,0.0
ASV005831,0.0,0.0,0.0,0.0
ASV005832,0.0,0.0,0.0,0.0
ASV005833,0.0,0.0,0.0,0.0
ASV005834,0.0,0.0,0.0,0.0
ASV005835,0.0,0.0,0.0,0.0
ASV005836,0.0,0.0,0.0,0.0
ASV005837,0.0,0.0,0.0,0.0
ASV005838,0.0,0.0,0.0,0.0
ASV005839,0.0,0.0,0.0,0.0
ASV005840,0.0,0.0,0.0,0.0
ASV005841,0.0,0.0,0.0,0.0
ASV005842,0.0,0.0,0.0,0.0
ASV005843,0.0,0.0,0.0,0.0
ASV005844,0.0,0.0,0.0,0.0
ASV005845,0.0,0.0,0.0,0.0
ASV005846,0.0,0.0,0.0,0.0
ASV005847,0.0,0.0,0.0,0.0
ASV005848,0.0,0.0,0.0,0.0
ASV005849,0.0,0.0,0.0,0.0
ASV005850,0.0,0.0,0.0,0.0
ASV005851,0.0,0.0,0.0,0.0
ASV005852,0.0,0.0,0.0,0.0
ASV005853,0.0,0.0,0.0,0.0
ASV005854,0.0,0.0,0.0,0.0
ASV005855,0.0,0.0,0.0,0.0
ASV005856,0.0,0.0,0.0,0.0
ASV005857,0.0,0.0,0.0,0.0
ASV005858,0.0,0.0,0.0,0.0
ASV005859,0.0,0.0,0.0,0.0
ASV005860,0.0,0.0,0.0,0.0
ASV005861,0.0,0.0,0.0,0.0
ASV005862,0.0,0.0,0.0,0.0
ASV005863,0.0,0.0,0.0,0.0
ASV005864,0.0,0.0,0.0,0.0
ASV005865,0.0,0.0,0.0,0.0
ASV005866,0.0,0.0,0.0,0.0
ASV005867,0.0,0.0,0.0,0.0
ASV005868,0.0,0.0,0.0,0.0
ASV005869,0.0,0.0,0.0,0.0
ASV005870,0.0,0.0,0.0,0.0
ASV005871,0.0,0.0,0.0,0.0
ASV005872,0.0,0.0,0.0,0.0
ASV005873,0.0,0.0,0.0,0.0
ASV005874,0.0,0.0,0.0,0.0
ASV005875,0.0,0.0,0.0,0.0
ASV005876,0.0,0.0,0.0,0.0
ASV005877,0.0,0.0,0.0,0.0
ASV005878,0.0,0.0,0.0,0.0
ASV005879,0.0,0.0,0.0,0.0
ASV005880,0.0,0.0,0.0,0.0
ASV005881,0.0,0.0,0.0,0.0
ASV005882,0.0,0.0,0.0,0.0
ASV005883,0.0,0.0,0.0,0.0
ASV005884,0.0,0.0,0.0,0.0
ASV005885,0.0,0.0,0.0,0.0
ASV005886,0.0,0.0,0.0,0.0
ASV005887,0.0,0.0,0.0,0.0
ASV005888,0.0,0.0,0.0,0.0
ASV005889,0.0,0.0,0.0,0.0
ASV005890,0.0,0.0,0.0,0.0
ASV005891,0.0,0.0,0.0,0.0
ASV005892,0.0,0.0,0.0,0.0
ASV005893,0.0,0.0,0.0,0.0
ASV005894,0.0,0.0,0.0,0.0
ASV005895,0.0,0.0,0.0,0.0
ASV005896,0.0,0.0,0.0,0.0
ASV005897,0.0,0.0,0.0,0.0
ASV005898,0.0,0.0,0.0,0.0
ASV005899,0.0,0.0,0.0,0.0
ASV005900,0.0,0.0,0.0,0.0
ASV005901,0.0,0.0,0.0,0.0
ASV005902,0.0,0.0,0.0,0.0
ASV005903,0.0,0.0,0.0,0.0
ASV005904,0.0,0.0,0.0,0.0
ASV005905,0.0,0.0,0.0,0.0
ASV005906,0.0,0.0,0.0,0.0
ASV005907,0.0,0.0,0.0,0.0
ASV005908,0.0,0.0,0.0,0.0
ASV005909,0.0,0.0,0.0,0.0
ASV005910,0.0,0.0,0.0,0.0
ASV005911,0.0,0.0,0.0,0.0
ASV005912,0.0,0.0,0.0,0.0
ASV005913,0.0,0.0,0.0,0.0
ASV005914,0.0,0.0,0.0,0.0
ASV005915,0.0,0.0,0.0,0.0
ASV005916,0.0,0.0,0.0,0.0
ASV005917,0.0,0.0,0.0,0.0
ASV005918,0.0,0.0,0.0,0.0
ASV005919,0.0,0.0,0.0,0.0
ASV005920,0.0,0.0,0.0,0.0
ASV005921,0.0,0.0,0.0,0.0
ASV005922,0.0,0.0,0.0,0.0
ASV005923,0.0,0.0,0.0,0.0
ASV005924,0.0,0.0,0.0,0.0
ASV005925,0.0,0.0,0.0,0.0
ASV005926,0.0,0.0,0.0,0.0
ASV005927,0.0,0.0,0.0,0.0
ASV005928,0.0,0.0,0.0,0.0
ASV005929,0.0,0.0,0.0,0.0
ASV005930,0.0,0.0,0.0,0.0
ASV005931,0.0,0.0,0.0,0.0
ASV005932,0.0,0.0,0.0,0.0
ASV005933,0.0,0.0,0.0,0.0
ASV005934,0.0,0.0,0.0,0.0
ASV005935,0.0,0.0,0.0,0.0
ASV005936,0.0,0.0,0.0,0.0
ASV005937,0.0,0.0,0.0,0.0
ASV005938,0.0,0.0,0.0,0.0
ASV005939,0.0,0.0,0.0,0.0
ASV005940,0.0,0.0,0.0,0.0
ASV005941,0.0,0.0,0.0,0.0
ASV005942,0.0,0.0,0.0,0.0
ASV005943,0.0,0.0,0.0,0.0
ASV005944,0.0,0.0,0.0,0.0
ASV005945,0.0,0.0,0.0,0.0
ASV005946,0.0,0.0,0.0,0.0
ASV005947,0.0,0.0,0.0,0.0
ASV005948,0.0,0.0,0.0,0.0
ASV005949,0.0,0.0,0.0,0.0
ASV005950,0.0,0.0,0.0,0.0
ASV005951,0.0,0.0,0.0,0.0
ASV005952,0.0,0.0,0.0,0.0
ASV005953,0.0,0.0,0.0,0.0
ASV005954,0.0,0.0,0.0,0.0
ASV005955,0.0,0.0,0.0,0.0
ASV005956,0.0,0.0,0.0,0.0
ASV005957,0.0,0.0,0.0,0.0
ASV005958,0.0,0.0,0.0,0.0
ASV005959,0.0,0.0,0.0,0.0
ASV005960,0.0,0.0,0.0,0.0
ASV005961,0.0,0.0,0.0,0.0
ASV005962,0.0,0.0,0.0,0.0
ASV005963,0.0,0.0,0.0,0.0
ASV005964,0.0,0.0,0.0,0.0
ASV005965,0.0,0.0,0.0,0.0
ASV005966,0.0,0.0,0.0,0.0
ASV005967,0.0,0.0,0.0,0.0
ASV005968,0.0,0.0,0.0,0.0
ASV005969,0.0,0.0,0.0,0.0
ASV005970,0.0,0.0,0.0,0.0
ASV005971,0.0,0.0,0.0,0.0
ASV005972,0.0,0.0,0.0,0.0
ASV005973,0.0,0.0,0.0,0.0
ASV005974,0.0,0.0,0.0,0.0
ASV005975,0.0,0.0,0.0,0.0
ASV005976,0.0,0.0,0.0,0.0
ASV005977,0.0,0.0,0.0,0.0
ASV005978,0.0,0.0,0.0,0.0
ASV005979,0.0,0.0,0.0,0.0
ASV005980,0.0,0.0,0.0,0.0
ASV005981,0.0,0.0,0.0,0.0
ASV005982,0.0,0.0,0.0,0.0
ASV005983,0.0,0.0,0.0,0.0
ASV005984,0.0,0.0,0.0,0.0
ASV005985,0.0,0.0,0.0,0.0
ASV005986,0.0,0.0,0.0,0.0
ASV005987,0.0,0.0,0.0,0.0
ASV005988,0.0,0.0,0.0,0.0
ASV005989,0.0,0.0,0.0,0.0
ASV005990,0.0,0.0,0.0,0.0
ASV005991,0.0,0.0,0.0,0.0
ASV005992,0.0,0.0,0.0,0.0
ASV005993,0.0,0.0,0.0,0.0
ASV005994,0.0,0.0,0.0,0.0
ASV005995,0.0,0.0,0.0,0.0
ASV005996,0.0,0.0,0.0,0.0
ASV005997,0.0,0.0,0.0,0.0
ASV005998,0.0,0.0,0.0,0.0
ASV005999,0.0,0.0,0.0,0.0
ASV006000,0.0,0.0,0.0,0.0
ASV006001,0.0,0.0,0.0,0.0
ASV006002,0.0,0.0,0.0,0.0
ASV006003,0.0,0.0,0.0,0.0
ASV006004,0.0,0.0,0.0,0.0
ASV006005,0.0,0.0,0.0,0.0
ASV006006,0.0,0.0,0.0,0.0
ASV006007,0.0,0.0,0.0,0.0
ASV006008,0.0,0.0,0.0,0.0
ASV006009,0.0,0.0,0.0,0.0
ASV006010,0.0,0.0,0.0,0.0
ASV006011,0.0,0.0,0.0,0.0
ASV006012,0.0,0.0,0.0,0.0
ASV006013,0.0,0.0,0.0,0.0
ASV006014,0.0,0.0,0.0,0.0
ASV006015,0.0,0.0,0.0,0.0
ASV006016,0.0,0.0,0.0,0.0
ASV006017,0.0,0.0,0.0,0.0
ASV006018,0.0,0.0,0.0,0.0
ASV006019,0.0,0.0,0.0,0.0
ASV006020,0.0,0.0,0.0,0.0
ASV006021,0.0,0.0,0.0,0.0
ASV006022,0.0,0.0,0.0,0.0
ASV006023,0.0,0.0,0.0,0.0
ASV006024,0.0,0.0,0.0,0.0
ASV006025,0.0,0.0,0.0,0.0
ASV006026,0.0,0.0,0.0,0.0
ASV006027,0.0,0.0,0.0,0.0
ASV006028,0.0,0.0,0.0,0.0
ASV006029,0.0,0.0,0.0,0.0
ASV006030,0.0,0.0,0.0,0.0
ASV006031,0.0,0.0,0.0,0.0
ASV006032,0.0,0.0,0.0,0.0
ASV006033,0.0,0.0,0.0,0.0
ASV006034,0.0,0.0,0.0,0.0
ASV006035,0.0,0.0,0.0,0.0
ASV006036,0.0,0.0,0.0,0.0
ASV006037,0.0,0.0,0.0,0.0
ASV006038,0.0,0.0,0.0,0.0
ASV006039,0.0,0.0,0.0,0.0
ASV006040,0.0,0.0,0.0,0.0
ASV006041,0.0,0.0,0.0,0.0
ASV006042,0.0,0.0,0.0,0.0
ASV006043,0.0,0.0,0.0,0.0
ASV006044,0.0,0.0,0.0,0.0
ASV006045,0.0,0.0,0.0,0.0
ASV006046,0.0,0.0,0.0,0.0
ASV006047,0.0,0.0,0.0,0.0
ASV006048,0.0,0.0,0.0,0.0
ASV006049,0.0,0.0,0.0,0.0
ASV006050,0.0,0.0,0.0,0.0
ASV006051,0.0,0.0,0.0,0.0
ASV006052,0.0,0.0,0.0,0.0
ASV006053,0.0,0.0,0.0,0.0
ASV006054,0.0,0.0,0.0,0.0
ASV006055,0.0,0.0,0.0,0.0
ASV006056,0.0,0.0,0.0,0.0
ASV006057,0.0,0.0,0.0,0.0
ASV006058,0.0,0.0,0.0,0.0
ASV006059,0.0,0.0,0.0,0.0
ASV006060,0.0,0.0,0.0,0.0
ASV006061,0.0,0.0,0.0,0.0
ASV006062,0.0,0.0,0.0,0.0
ASV006063,0.0,0.0,0.0,0.0
ASV006064,0.0,0.0,0.0,0.0
ASV006065,0.0,0.0,0.0,0.0
ASV006066,0.0,0.0,0.0,0.0
ASV006067,0.0,0.0,0.0,0.0
ASV006068,0.0,0.0,0.0,0.0
ASV006069,0.0,0.0,0.0,0.0
ASV006070,0.0,0.0,0.0,0.0
ASV006071,0.0,0.0,0.0,0.0
ASV006072,0.0,0.0,0.0,0.0
ASV006073,0.0,0.0,0.0,0.0
ASV006074,0.0,0.0,0.0,0.0
ASV006075,0.0,0.0,0.0,0.0
ASV006076,0.0,0.0,0.0,0.0
ASV006077,0.0,0.0,0.0,0.0
ASV006078,0.0,0.0,0.0,0.0
ASV006079,0.0,0.0,0.0,0.0
ASV006080,0.0,0.0,0.0,0.0
ASV006081,0.0,0.0,0.0,0.0
ASV006082,0.0,0.0,0.0,0.0
ASV006083,0.0,0.0,0.0,0.0
ASV006084,0.0,0.0,0.0,0.0
ASV006085,0.0,0.0,0.0,0.0
ASV006086,0.0,0.0,0.0,0.0
ASV006087,0.0,0.0,0.0,0.0
ASV006088,0.0,0.0,0.0,0.0
ASV006089,0.0,0.0,0.0,0.0
ASV006090,0.0,0.0,0.0,0.0
ASV006091,0.0,0.0,0.0,0.0
ASV006092,0.0,0.0,0.0,0.0
ASV006093,0.0,0.0,0.0,0.0
ASV006094,0.0,0.0,0.0,0.0
ASV006095,0.0,0.0,0.0,0.0
ASV006096,0.0,0.0,0.0,0.0
ASV006097,0.0,0.0,0.0,0.0
ASV006098,0.0,0.0,0.0,0.0
ASV006099,0.0,0.0,0.0,0.0
ASV006100,0.0,0.0,0.0,0.0
ASV006101,0.0,0.0,0.0,0.0
ASV006102,0.0,0.0,0.0,0.0
ASV006103,0.0,0.0,0.0,0.0
ASV006104,0.0,0.0,0.0,0.0
ASV006105,0.0,0.0,0.0,0.0
ASV006106,0.0,0.0,0.0,0.0
ASV006107,0.0,0.0,0.0,0.0
ASV006108,0.0,0.0,0.0,0.0
ASV006109,0.0,0.0,0.0,0.0
ASV006110,0.0,0.0,0.0,0.0
ASV006111,0.0,0.0,0.0,0.0
ASV006112,0.0,0.0,0.0,0.0
ASV006113,0.0,0.0,0.0,0.0
ASV006114,0.0,0.0,0.0,0.0
ASV006115,0.0,0.0,0.0,0.0
ASV006116,0.0,0.0,0.0,0.0
ASV006117,0.0,0.0,0.0,0.0
ASV006118,0.0,0.0,0.0,0.0
ASV006119,0.0,0.0,0.0,0.0
ASV006120,0.0,0.0,0.0,0.0
ASV006121,0.0,0.0,0.0,0.0
ASV006122,0.0,0.0,0.0,0.0
ASV006123,0.0,0.0,0.0,0.0
ASV006124,0.0,0.0,0.0,0.0
ASV006125,0.0,0.0,0.0,0.0
ASV006126,0.0,0.0,0.0,0.0
ASV006127,0.0,0.0,0.0,0.0
ASV006128,0.0,0.0,0.0,0.0
ASV006129,0.0,0.0,0.0,0.0
ASV006130,0.0,0.0,0.0,0.0
ASV006131,0.0,0.0,0.0,0.0
ASV006132,0.0,0.0,0.0,0.0
ASV006133,0.0,0.0,0.0,0.0
ASV006134,0.0,0.0,0.0,0.0
ASV006135,0.0,0.0,0.0,0.0
ASV006136,0.0,0.0,0.0,0.0
ASV006137,0.0,0.0,0.0,0.0
ASV006138,0.0,0.0,0.0,0.0
ASV006139,0.0,0.0,0.0,0.0
ASV006140,0.0,0.0,0.0,0.0
ASV006141,0.0,0.0,0.0,0.0
ASV006142,0.0,0.0,0.0,0.0
ASV006143,0.0,0.0,0.0,0.0
ASV006144,0.0,0.0,0.0,0.0
ASV006145,0.0,0.0,0.0,0.0
ASV006146,0.0,0.0,0.0,0.0
ASV006147,0.0,0.0,0.0,0.0
ASV006148,0.0,0.0,0.0,0.0
ASV006149,0.0,0.0,0.0,0.0
ASV006150,0.0,0.0,0.0,0.0
ASV006151,0.0,0.0,0.0,0.0
ASV006152,0.0,0.0,0.0,0.0
ASV006153,0.0,0.0,0.0,0.0
ASV006154,0.0,0.0,0.0,0.0
ASV006155,0.0,0.0,0.0,0.0
ASV006156,0.0,0.0,0.0,0.0
ASV006157,0.0,0.0,0.0,0.0
ASV006158,0.0,0.0,0.0,0.0
ASV006159,0.0,0.0,0.0,0.0
ASV006160,0.0,0.0,0.0,0.0
ASV006161,0.0,0.0,0.0,0.0
ASV006162,0.0,0.0,0.0,0.0
